,name,type,label,exclam.,det.,conj.,number,pron.,prep.,adv.,adj.,v.,n.
3461,darkness ,n.,B2,0,0,0,0,0,0,0,0,0,1
3462,database ,n.,B2,0,0,0,0,0,0,0,0,0,1
3463,deadline ,n.,B2,0,0,0,0,0,0,0,0,0,1
3464,deadly ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3465,dealer ,n.,B2,0,0,0,0,0,0,0,0,0,1
3466,deck ,n.,B2,0,0,0,0,0,0,0,0,0,1
3467,defender ,n.,B2,0,0,0,0,0,0,0,0,0,1
3468,delete ,v.,B2,0,0,0,0,0,0,0,0,1,0
3469,delighted ,adj. B2,B2,0,0,0,0,0,0,0,0,0,0
3470,democracy ,n.,B2,0,0,0,0,0,0,0,0,0,1
3471,democratic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3472,demonstration ,n.,B2,0,0,0,0,0,0,0,0,0,1
3473,depart ,v.,B2,0,0,0,0,0,0,0,0,1,0
3474,dependent ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3475,deposit ,"n., v.",B2,0,0,0,0,0,0,0,0,0,1
3476,depression ,n.,B2,0,0,0,0,0,0,0,0,0,1
3477,derive ,v.,B2,0,0,0,0,0,0,0,0,1,0
3478,desperately ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3479,destruction ,n.,B2,0,0,0,0,0,0,0,0,0,1
3480,determination ,n.,B2,0,0,0,0,0,0,0,0,0,1
3481,devote ,v.,B2,0,0,0,0,0,0,0,0,1,0
3482,differ ,v.,B2,0,0,0,0,0,0,0,0,1,0
3483,dime ,n.,B2,0,0,0,0,0,0,0,0,0,1
3484,disability ,n.,B2,0,0,0,0,0,0,0,0,0,1
3485,disabled ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3486,disagreement ,n.,B2,0,0,0,0,0,0,0,0,0,1
3487,disappoint ,v.,B2,0,0,0,0,0,0,0,0,1,0
3488,disappointment ,n.,B2,0,0,0,0,0,0,0,0,0,1
3489,discourage ,v.,B2,0,0,0,0,0,0,0,0,1,0
3490,disorder ,n.,B2,0,0,0,0,0,0,0,0,0,1
3491,distant ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3492,distinct ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3493,distinguish ,v.,B2,0,0,0,0,0,0,0,0,1,0
3494,distract ,v.,B2,0,0,0,0,0,0,0,0,1,0
3495,disturb ,v.,B2,0,0,0,0,0,0,0,0,1,0
3496,dive ,"v., n.",B2,0,0,0,0,0,0,0,0,1,0
3497,diverse ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3498,diversity ,n.,B2,0,0,0,0,0,0,0,0,0,1
3499,divorce ,"n., v.",B2,0,0,0,0,0,0,0,0,0,1
3500,dominant ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3501,donation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3502,dot ,n.,B2,0,0,0,0,0,0,0,0,0,1
3503,dramatically ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3504,drought ,n.,B2,0,0,0,0,0,0,0,0,0,1
3505,dull ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3506,dump ,v.,B2,0,0,0,0,0,0,0,0,1,0
3507,duration ,n.,B2,0,0,0,0,0,0,0,0,0,1
3508,dynamic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3509,eager ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3510,economics ,n.,B2,0,0,0,0,0,0,0,0,0,1
3511,economist ,n.,B2,0,0,0,0,0,0,0,0,0,1
3512,editorial ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3513,efficiently ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3514,elbow ,n.,B2,0,0,0,0,0,0,0,0,0,1
3515,electronics ,n.,B2,0,0,0,0,0,0,0,0,0,1
3516,elegant ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3517,elementary ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3518,eliminate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3519,embrace ,v.,B2,0,0,0,0,0,0,0,0,1,0
3520,emission ,n.,B2,0,0,0,0,0,0,0,0,0,1
3521,emotionally ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3522,empire ,n.,B2,0,0,0,0,0,0,0,0,0,1
3523,enjoyable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3524,entertaining ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3525,entrepreneur ,n.,B2,0,0,0,0,0,0,0,0,0,1
3526,envelope ,n.,B2,0,0,0,0,0,0,0,0,0,1
3527,equip ,v.,B2,0,0,0,0,0,0,0,0,1,0
3528,equivalent ,"n., adj.",B2,0,0,0,0,0,0,0,0,0,1
3529,era ,n.,B2,0,0,0,0,0,0,0,0,0,1
3530,erupt ,v.,B2,0,0,0,0,0,0,0,0,1,0
3531,essentially ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3532,ethic ,n.,B2,0,0,0,0,0,0,0,0,0,1
3533,ethnic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3534,evaluation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3535,evident ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3536,evolution ,n.,B2,0,0,0,0,0,0,0,0,0,1
3537,evolve ,v.,B2,0,0,0,0,0,0,0,0,1,0
3538,exceed ,v.,B2,0,0,0,0,0,0,0,0,1,0
3539,exception ,n.,B2,0,0,0,0,0,0,0,0,0,1
3540,excessive ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3541,exclude ,v.,B2,0,0,0,0,0,0,0,0,1,0
3542,exotic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3543,expansion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3544,expedition ,n.,B2,0,0,0,0,0,0,0,0,0,1
3545,expertise ,n.,B2,0,0,0,0,0,0,0,0,0,1
3546,exploit ,v.,B2,0,0,0,0,0,0,0,0,1,0
3547,exposure ,n.,B2,0,0,0,0,0,0,0,0,0,1
3548,extension ,n.,B2,0,0,0,0,0,0,0,0,0,1
3549,extensive ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3550,extensively ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3551,extract ,n.,B2,0,0,0,0,0,0,0,0,0,1
3552,fabric ,n.,B2,0,0,0,0,0,0,0,0,0,1
3553,fabulous ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3554,faculty ,n.,B2,0,0,0,0,0,0,0,0,0,1
3555,failed ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3556,fake ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3557,fame ,n.,B2,0,0,0,0,0,0,0,0,0,1
3558,fantasy ,n.,B2,0,0,0,0,0,0,0,0,0,1
3559,fare ,n.,B2,0,0,0,0,0,0,0,0,0,1
3560,firefighter ,n.,B2,0,0,0,0,0,0,0,0,0,1
3561,firework ,n.,B2,0,0,0,0,0,0,0,0,0,1
3562,firm ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3563,firmly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3564,flavor ,n.,B2,0,0,0,0,0,0,0,0,0,1
3565,fond ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3566,fool ,n.,B2,0,0,0,0,0,0,0,0,0,1
3567,forbid ,v.,B2,0,0,0,0,0,0,0,0,1,0
3568,forecast ,"n., v.",B2,0,0,0,0,0,0,0,0,0,1
3569,format ,n.,B2,0,0,0,0,0,0,0,0,0,1
3570,formation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3571,formerly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3572,fortunate ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3573,forum ,n.,B2,0,0,0,0,0,0,0,0,0,1
3574,fossil ,n.,B2,0,0,0,0,0,0,0,0,0,1
3575,foundation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3576,founder ,n.,B2,0,0,0,0,0,0,0,0,0,1
3577,fraction ,n.,B2,0,0,0,0,0,0,0,0,0,1
3578,fragment ,n.,B2,0,0,0,0,0,0,0,0,0,1
3579,framework ,n.,B2,0,0,0,0,0,0,0,0,0,1
3580,fraud ,n.,B2,0,0,0,0,0,0,0,0,0,1
3581,freely ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3582,frequent ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3583,fulfill ,v.,B2,0,0,0,0,0,0,0,0,1,0
3584,full-time ,adj./adv.,B2,0,0,0,0,0,0,0,0,0,0
3585,fundamentally ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3586,furious ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3587,gallon ,n.,B2,0,0,0,0,0,0,0,0,0,1
3588,gaming ,n.,B2,0,0,0,0,0,0,0,0,0,1
3589,gay ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3590,gender ,n.,B2,0,0,0,0,0,0,0,0,0,1
3591,gene ,n.,B2,0,0,0,0,0,0,0,0,0,1
3592,genetic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3593,genius ,n.,B2,0,0,0,0,0,0,0,0,0,1
3594,genuine ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3595,genuinely ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3596,gesture ,n.,B2,0,0,0,0,0,0,0,0,0,1
3597,globalization ,n.,B2,0,0,0,0,0,0,0,0,0,1
3598,globe ,n.,B2,0,0,0,0,0,0,0,0,0,1
3599,golden ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3600,goodness ,n.,B2,0,0,0,0,0,0,0,0,0,1
3601,gorgeous ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3602,graphic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3603,graphics ,n.,B2,0,0,0,0,0,0,0,0,0,1
3604,greatly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3605,greenhouse ,n.,B2,0,0,0,0,0,0,0,0,0,1
3606,guideline ,n.,B2,0,0,0,0,0,0,0,0,0,1
3607,habitat ,n.,B2,0,0,0,0,0,0,0,0,0,1
3608,harbor ,n.,B2,0,0,0,0,0,0,0,0,0,1
3609,headquarters ,n.,B2,0,0,0,0,0,0,0,0,0,1
3610,heal ,v.,B2,0,0,0,0,0,0,0,0,1,0
3611,healthcare ,n.,B2,0,0,0,0,0,0,0,0,0,1
3612,helmet ,n.,B2,0,0,0,0,0,0,0,0,0,1
3613,hence ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3614,herb ,n.,B2,0,0,0,0,0,0,0,0,0,1
3615,hidden ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3616,hilarious ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3617,hip ,n.,B2,0,0,0,0,0,0,0,0,0,1
3618,historian ,n.,B2,0,0,0,0,0,0,0,0,0,1
3619,homeless ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3620,honesty ,n.,B2,0,0,0,0,0,0,0,0,0,1
3621,honey ,n.,B2,0,0,0,0,0,0,0,0,0,1
3622,hook ,n.,B2,0,0,0,0,0,0,0,0,0,1
3623,hopefully ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3624,hunger ,n.,B2,0,0,0,0,0,0,0,0,0,1
3625,hypothesis ,n.,B2,0,0,0,0,0,0,0,0,0,1
3626,icon ,n.,B2,0,0,0,0,0,0,0,0,0,1
3627,ID ,n.,B2,0,0,0,0,0,0,0,0,0,1
3628,identical ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3629,illusion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3630,immigration ,n.,B2,0,0,0,0,0,0,0,0,0,1
3631,immune ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3632,implement ,v.,B2,0,0,0,0,0,0,0,0,1,0
3633,implication ,n.,B2,0,0,0,0,0,0,0,0,0,1
3634,incentive ,n.,B2,0,0,0,0,0,0,0,0,0,1
3635,incorporate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3636,incorrect ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3637,independence ,n.,B2,0,0,0,0,0,0,0,0,0,1
3638,index ,n.,B2,0,0,0,0,0,0,0,0,0,1
3639,indication ,n.,B2,0,0,0,0,0,0,0,0,0,1
3640,inevitable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3641,inevitably ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3642,infer ,v.,B2,0,0,0,0,0,0,0,0,1,0
3643,inflation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3644,info ,n.,B2,0,0,0,0,0,0,0,0,0,1
3645,infrastructure ,n.,B2,0,0,0,0,0,0,0,0,0,1
3646,inhabitant ,n.,B2,0,0,0,0,0,0,0,0,0,1
3647,inherit ,v.,B2,0,0,0,0,0,0,0,0,1,0
3648,ink ,n.,B2,0,0,0,0,0,0,0,0,0,1
3649,innovation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3650,innovative ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3651,input ,n.,B2,0,0,0,0,0,0,0,0,0,1
3652,insert ,v.,B2,0,0,0,0,0,0,0,0,1,0
3653,inspector ,n.,B2,0,0,0,0,0,0,0,0,0,1
3654,installation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3655,instant ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3656,instantly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3657,integrate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3658,intellectual ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3659,interact ,v.,B2,0,0,0,0,0,0,0,0,1,0
3660,interaction ,n.,B2,0,0,0,0,0,0,0,0,0,1
3661,interpretation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3662,interval ,n.,B2,0,0,0,0,0,0,0,0,0,1
3663,invade ,v.,B2,0,0,0,0,0,0,0,0,1,0
3664,invasion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3665,investor ,n.,B2,0,0,0,0,0,0,0,0,0,1
3666,isolate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3667,isolated ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3668,jail ,"n., v.",B2,0,0,0,0,0,0,0,0,0,1
3669,jet ,n.,B2,0,0,0,0,0,0,0,0,0,1
3670,joint ,"adj., n.",B2,0,0,0,0,0,0,0,1,0,0
3671,journalism ,n.,B2,0,0,0,0,0,0,0,0,0,1
3672,jury ,n.,B2,0,0,0,0,0,0,0,0,0,1
3673,kindergarten ,n.,B2,0,0,0,0,0,0,0,0,0,1
3674,kit ,n.,B2,0,0,0,0,0,0,0,0,0,1
3675,ladder ,n.,B2,0,0,0,0,0,0,0,0,0,1
3676,landing ,n.,B2,0,0,0,0,0,0,0,0,0,1
3677,lane ,n.,B2,0,0,0,0,0,0,0,0,0,1
3678,lately ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3679,legend ,n.,B2,0,0,0,0,0,0,0,0,0,1
3680,lens ,n.,B2,0,0,0,0,0,0,0,0,0,1
3681,lifetime ,n.,B2,0,0,0,0,0,0,0,0,0,1
3682,lighting ,n.,B2,0,0,0,0,0,0,0,0,0,1
3683,likewise ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3684,limitation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3685,literally ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3686,literary ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3687,litter ,n.,B2,0,0,0,0,0,0,0,0,0,1
3688,logo ,n.,B2,0,0,0,0,0,0,0,0,0,1
3689,lottery ,n.,B2,0,0,0,0,0,0,0,0,0,1
3690,loyal ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3691,lyric ,n.,B2,0,0,0,0,0,0,0,0,0,1
3692,makeup ,n.,B2,0,0,0,0,0,0,0,0,0,1
3693,making ,n.,B2,0,0,0,0,0,0,0,0,0,1
3694,manufacture ,v.,B2,0,0,0,0,0,0,0,0,1,0
3695,manufacturing ,n.,B2,0,0,0,0,0,0,0,0,0,1
3696,marathon ,n.,B2,0,0,0,0,0,0,0,0,0,1
3697,margin ,n.,B2,0,0,0,0,0,0,0,0,0,1
3698,marker ,n.,B2,0,0,0,0,0,0,0,0,0,1
3699,martial ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3700,mate ,"n., v.",B2,0,0,0,0,0,0,0,0,0,1
3701,mechanic ,n.,B2,0,0,0,0,0,0,0,0,0,1
3702,mechanical ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3703,mechanism ,n.,B2,0,0,0,0,0,0,0,0,0,1
3704,medal ,n.,B2,0,0,0,0,0,0,0,0,0,1
3705,medication ,n.,B2,0,0,0,0,0,0,0,0,0,1
3706,membership ,n.,B2,0,0,0,0,0,0,0,0,0,1
3707,memorable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3708,metaphor ,n.,B2,0,0,0,0,0,0,0,0,0,1
3709,miner ,n.,B2,0,0,0,0,0,0,0,0,0,1
3710,miserable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3711,mode ,n.,B2,0,0,0,0,0,0,0,0,0,1
3712,modest ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3713,monster ,n.,B2,0,0,0,0,0,0,0,0,0,1
3714,monthly ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3715,monument ,n.,B2,0,0,0,0,0,0,0,0,0,1
3716,moreover ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3717,mortgage ,n.,B2,0,0,0,0,0,0,0,0,0,1
3718,mosque ,n.,B2,0,0,0,0,0,0,0,0,0,1
3719,mosquito ,n.,B2,0,0,0,0,0,0,0,0,0,1
3720,motion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3721,motivate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3722,motivation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3723,moving ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3724,myth ,n.,B2,0,0,0,0,0,0,0,0,0,1
3725,naked ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3726,nasty ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3727,navigation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3728,nearby ,"adj., adv.",B2,0,0,0,0,0,0,0,1,0,0
3729,necessity ,n.,B2,0,0,0,0,0,0,0,0,0,1
3730,negotiate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3731,negotiation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3732,neutral ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3733,newly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3734,nickel ,n.,B2,0,0,0,0,0,0,0,0,0,1
3735,norm ,n.,B2,0,0,0,0,0,0,0,0,0,1
3736,notebook ,n.,B2,0,0,0,0,0,0,0,0,0,1
3737,novelist ,n.,B2,0,0,0,0,0,0,0,0,0,1
3738,nowadays ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3739,nursing ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3740,nutrition ,n.,B2,0,0,0,0,0,0,0,0,0,1
3741,obesity ,n.,B2,0,0,0,0,0,0,0,0,0,1
3742,observer ,n.,B2,0,0,0,0,0,0,0,0,0,1
3743,obstacle ,n.,B2,0,0,0,0,0,0,0,0,0,1
3744,occupation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3745,occupy ,v.,B2,0,0,0,0,0,0,0,0,1,0
3746,offender ,n.,B2,0,0,0,0,0,0,0,0,0,1
3747,ongoing ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3748,openly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3749,opera ,n.,B2,0,0,0,0,0,0,0,0,0,1
3750,operator ,n.,B2,0,0,0,0,0,0,0,0,0,1
3751,optimistic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3752,orchestra ,n.,B2,0,0,0,0,0,0,0,0,0,1
3753,organic ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3754,outfit ,n.,B2,0,0,0,0,0,0,0,0,0,1
3755,output ,n.,B2,0,0,0,0,0,0,0,0,0,1
3756,outstanding ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3757,overcome ,v.,B2,0,0,0,0,0,0,0,0,1,0
3758,overnight ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3759,ownership ,n.,B2,0,0,0,0,0,0,0,0,0,1
3760,oxygen ,n.,B2,0,0,0,0,0,0,0,0,0,1
3761,packet ,n.,B2,0,0,0,0,0,0,0,0,0,1
3762,palm ,n.,B2,0,0,0,0,0,0,0,0,0,1
3763,panic ,n.,B2,0,0,0,0,0,0,0,0,0,1
3764,parade ,n.,B2,0,0,0,0,0,0,0,0,0,1
3765,parallel ,"adj., n.",B2,0,0,0,0,0,0,0,1,0,0
3766,participation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3767,partnership ,n.,B2,0,0,0,0,0,0,0,0,0,1
3768,part-time ,adj./adv.,B2,0,0,0,0,0,0,0,0,0,0
3769,passionate ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3770,password ,n.,B2,0,0,0,0,0,0,0,0,0,1
3771,patch ,n.,B2,0,0,0,0,0,0,0,0,0,1
3772,patience ,n.,B2,0,0,0,0,0,0,0,0,0,1
3773,pause ,"v., n.",B2,0,0,0,0,0,0,0,0,1,0
3774,peer ,n.,B2,0,0,0,0,0,0,0,0,0,1
3775,penalty ,n.,B2,0,0,0,0,0,0,0,0,0,1
3776,perceive ,v.,B2,0,0,0,0,0,0,0,0,1,0
3777,perception ,n.,B2,0,0,0,0,0,0,0,0,0,1
3778,permanently ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3779,pharmacy ,n.,B2,0,0,0,0,0,0,0,0,0,1
3780,physician ,n.,B2,0,0,0,0,0,0,0,0,0,1
3781,pill ,n.,B2,0,0,0,0,0,0,0,0,0,1
3782,pity ,n.,B2,0,0,0,0,0,0,0,0,0,1
3783,placement ,n.,B2,0,0,0,0,0,0,0,0,0,1
3784,portion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3785,potentially ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3786,precede ,v.,B2,0,0,0,0,0,0,0,0,1,0
3787,precious ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3788,precise ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3789,precisely ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3790,predictable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3791,preference ,n.,B2,0,0,0,0,0,0,0,0,0,1
3792,presidential ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3793,pride ,n.,B2,0,0,0,0,0,0,0,0,0,1
3794,primarily ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3795,prior ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3796,probability ,n.,B2,0,0,0,0,0,0,0,0,0,1
3797,probable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3798,proceed ,v.,B2,0,0,0,0,0,0,0,0,1,0
3799,programming ,n.,B2,0,0,0,0,0,0,0,0,0,1
3800,progressive ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3801,prohibit ,v.,B2,0,0,0,0,0,0,0,0,1,0
3802,promising ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3803,promotion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3804,prompt ,v.,B2,0,0,0,0,0,0,0,0,1,0
3805,proportion ,n.,B2,0,0,0,0,0,0,0,0,0,1
3806,protein ,n.,B2,0,0,0,0,0,0,0,0,0,1
3807,protester ,n.,B2,0,0,0,0,0,0,0,0,0,1
3808,psychological ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3809,publicity ,n.,B2,0,0,0,0,0,0,0,0,0,1
3810,publishing ,n.,B2,0,0,0,0,0,0,0,0,0,1
3811,punk ,n.,B2,0,0,0,0,0,0,0,0,0,1
3812,purely ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3813,pursuit ,n.,B2,0,0,0,0,0,0,0,0,0,1
3814,puzzle ,n.,B2,0,0,0,0,0,0,0,0,0,1
3815,questionnaire ,n.,B2,0,0,0,0,0,0,0,0,0,1
3816,racial ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3817,racism ,n.,B2,0,0,0,0,0,0,0,0,0,1
3818,racist ,"adj., n.",B2,0,0,0,0,0,0,0,1,0,0
3819,radiation ,n.,B2,0,0,0,0,0,0,0,0,0,1
3820,rail ,n.,B2,0,0,0,0,0,0,0,0,0,1
3821,random ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3822,rat ,n.,B2,0,0,0,0,0,0,0,0,0,1
3823,rating ,n.,B2,0,0,0,0,0,0,0,0,0,1
3824,reasonably ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3825,rebuild ,v.,B2,0,0,0,0,0,0,0,0,1,0
3826,receiver ,n.,B2,0,0,0,0,0,0,0,0,0,1
3827,recession ,n.,B2,0,0,0,0,0,0,0,0,0,1
3828,reckon ,v.,B2,0,0,0,0,0,0,0,0,1,0
3829,recognition ,n.,B2,0,0,0,0,0,0,0,0,0,1
3830,recovery ,n.,B2,0,0,0,0,0,0,0,0,0,1
3831,recruit ,"v., n.",B2,0,0,0,0,0,0,0,0,1,0
3832,referee ,n.,B2,0,0,0,0,0,0,0,0,0,1
3833,refugee ,n.,B2,0,0,0,0,0,0,0,0,0,1
3834,registration ,n.,B2,0,0,0,0,0,0,0,0,0,1
3835,regulate ,v.,B2,0,0,0,0,0,0,0,0,1,0
3836,reinforce ,v.,B2,0,0,0,0,0,0,0,0,1,0
3837,relieve ,v.,B2,0,0,0,0,0,0,0,0,1,0
3838,relieved ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3839,remarkable ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3840,remarkably ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3841,rental ,n.,B2,0,0,0,0,0,0,0,0,0,1
3842,reporting ,n.,B2,0,0,0,0,0,0,0,0,0,1
3843,resign ,v.,B2,0,0,0,0,0,0,0,0,1,0
3844,resolution ,n.,B2,0,0,0,0,0,0,0,0,0,1
3845,restore ,v.,B2,0,0,0,0,0,0,0,0,1,0
3846,restrict ,v.,B2,0,0,0,0,0,0,0,0,1,0
3847,restriction ,n.,B2,0,0,0,0,0,0,0,0,0,1
3848,résumé ,n.,B2,0,0,0,0,0,0,0,0,0,1
3849,retail ,n.,B2,0,0,0,0,0,0,0,0,0,1
3850,retirement ,n.,B2,0,0,0,0,0,0,0,0,0,1
3851,revenue ,n.,B2,0,0,0,0,0,0,0,0,0,1
3852,revision ,n.,B2,0,0,0,0,0,0,0,0,0,1
3853,ridiculous ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3854,risky ,adj.,B2,0,0,0,0,0,0,0,1,0,0
3855,rival ,"n., adj.",B2,0,0,0,0,0,0,0,0,0,1
3856,rob ,v.,B2,0,0,0,0,0,0,0,0,1,0
3857,robbery ,n.,B2,0,0,0,0,0,0,0,0,0,1
3858,rocket ,n.,B2,0,0,0,0,0,0,0,0,0,1
3859,romance ,n.,B2,0,0,0,0,0,0,0,0,0,1
3860,rose ,n.,B2,0,0,0,0,0,0,0,0,0,1
3861,roughly ,adv.,B2,0,0,0,0,0,0,1,0,0,0
3862,ruin ,"v., n.",B2,0,0,0,0,0,0,0,0,1,0
3863,satisfaction ,n.,B2,0,0,0,0,0,0,0,0,0,1
3864,scandal ,n.,B2,0,0,0,0,0,0,0,0,0,1
3865,scare ,"v., n.",B2,0,0,0,0,0,0,0,0,1,0
3866,scenario ,n.,B2,0,0,0,0,0,0,0,0,0,1
3867,scholar ,n.,B2,0,0,0,0,0,0,0,0,0,1
3868,scholarship ,n.,B2,0,0,0,0,0,0,0,0,0,1
